1,sex,0.3172,0.7
1,race,0.1513,0.7
2,sex,0.8154,0.7
2,race,0.3983,0.7
3,sex,1.3588,0.7
3,race,0.6951,0.7
4,sex,1.839,0.7
4,race,0.9901,0.7
5,sex,2.2069,0.7
5,race,1.2543,0.7
6,sex,2.4719,0.7
6,race,1.4867,0.7
